朴素唯物主义者深刻的思考值得深思匆匆扫描过此书适合至少读三遍,力荐
一开始带着各种被推荐的好奇心去看后来囫囵吞枣地读完对梭罗的一些观念不敢苟同同时自己也静不下心来,null
心灵旅程所言不虚,推荐
睡前阅读之一平静心态然后入睡结果不知不觉就两点了－－我有个梦想就想要远离城市躲到城市的最远处自给自足,推荐
一个小资背景的哈佛大学毕业生用了两年多时间隐居山野无欲无求地守望着自己的女神瓦尔登湖并且记录下她在不同时间和季节里的妙曼身姿无论是之于作者还是之于读者对自然共同的爱让我们谦卑如尘埃,力荐
有人说它过于沉闷甚至类似于那些规矩的教条书可我并不这样觉得中英文版得还是很有感觉的一翻开就可以看到一个不一样的世界那里纯粹透明得让人艳羡这样的书是需要反复阅读的吧,力荐
喜欢那个固定间隔时间鸣枪向自己致敬的家伙,推荐
没有看完也不大明白像是某种极简主义,null
坐在奥森某处僻静的角落读完非常适合一个人静静阅读的书更明白了独处的意义午后有阴云喜鹊脊背染上天空颜色杏子青涩透亮眼底被绿意浸满林间的风仿佛带来涛声梭罗对土拨鼠的骑士精神以及吃了它却又爱它野性的感情真是很复杂呢,力荐
梭罗的博学对当代人有一种借鉴意义,推荐
这本书我初中读了整整一学期才艰难地把它看完了但是刚刚我家爱豆朱一龙推荐了这本书我决定再重温一遍,力荐
读这本书就仿佛是在回味我的童年但又不是,力荐
返璞归真,力荐
原野的风吹过飒飒的森林,力荐
老实说梭罗的喋喋不休让人觉得他真的是个优点偏执的自我主义者,还行
在好多个机场和大巴上让自己安静下来,推荐
所谓诗意的人生就必须是远离文明么不信任当代文明只相信自己手指尖的事物和感受这是梭罗给我的印象但这样的未来难免是重建一个新的文明他是一个诗人但不是哲学家,还行
也许我还没有到看《瓦尔登湖》的年龄阅读过程十分烦躁是我一个人觉得这老兄很言语啰嗦文风浮夸不停的说教吗其中说到现代与自然只是生活方式不同并无优越低劣之初但又开始货币到食物到面包到面粉到酵母不停讲述断舍离的必要从家具到邮局否定现代文明的所有积极意义也许中国道家和隐修文化源远流长没感觉到梭罗的思想有何特别之处,较差
他们是大自然的巡夜人是连接生机盎然的白昼的一个环节,力荐
天不一定没亮或许是你没睁眼,推荐
月日当冰还有一英尺厚的时候我就听到了蓝知更鸟北美麻雀和红翼鸫的叫声,力荐
干读了七八年才明白不需要跟着他瞎鼓动来反对自己家族而应该学他那种独立精神非常激进的反平庸,力荐
纯净,推荐
中国有个陶渊明美国有个梭罗人是一种社会动物但往往思考确实大自然给予的因为大自然的气魄让小小人类的脆弱显现得尤为尽致推荐阅读配乐德沃夏克第九交响曲,力荐
我只读了一遍这是一本绝对值得反复读的书已经感受到梭罗对生命的升华,null
米感觉,还行
再读一遍,推荐
梭罗真是个有趣的人他在瓦尔登湖伐木造物耕作钓鱼号召大家返璞归真自给自足然后他回城了这真像李渔夜半游湖笙歌一样行为艺术老实说我反而更喜欢《种子的信仰》也可能徐迟的翻译不太尽如人意我要生活得深深地把生命的精髓都吸到要生活得稳稳当当生活得斯巴达式的以便根除一切非生活的东西划出一块刈割的面积来细细地刈割或修剪把生活压缩到一个角隅里去把它缩小到最低的条件中如果它被证明是卑微的那末就把那真正的卑微全部认识到并把它的卑微之处公布于世界或者如果它是崇高的就用切身的经历来体会它在我下一次远游时也可以作出一个真实的报道意思我懂但这语句真的没毛病,还行
我很多学中文的同学是读了这本书开始人类学的然后现在他们都离开了,null
真是美丽的时光,null
,推荐
不必给我爱不必给我钱不必给我名誉给我真理吧好多段落重複看了遍如果去荒島只能帶一本書那麼這就是了,力荐
乃们要尽可能长久的生活得自由生活得不执着才好同意前边不同意后边,力荐
让生活尽可能简单吧,力荐
不必给我爱不必给我钱不必给我名誉给我真理吧讨论区还在的时候曾有人贴过梭罗根本没去过瓦尔登湖现在也没法考证了到处都搜不到,推荐
去的玩具班的书架上不少艺术和文学题材的书之前有个人叫这个名字让我记得了翻开看发现带有沉静力量的开头不知道真正进入会如何最近我打算每次去读一点慢慢吃完下午读完了大概是讲了在美好环境中读书生活是多么爽种地泛舟晨露与美丽的阳光比较纯文字美感的那种其实最直接的还是传达了要想知道究竟多爽还是要真切的去过一过践行并感知才能真正知道的后面几章文字和画面感则越来越美了读了一大部分之后一看后面还有那么多页试探性的往后翻翻看突然发现后面一半全是英文哦居然是双语版原来是这么短小的一本书啊很快读完了严格来说不能算是用细品的方式但有某种的理由,还行
纯净就这样一个人安安静静,null
旅行必带在身边的书,力荐
付诸实践之后有了不同的体会,null
一种太理想的生活状态,力荐
关于人与自然,力荐
寂寞的时刻里感谢那些流动的真理,力荐
我承认关于湖水测量那一段我跳过去了,力荐
很美很美,力荐
深夜静下心来慢慢去品味塑造你的幸福生活,力荐
荒野就在日常生活里,力荐
撇除浮躁的最好镇定剂,力荐
,null
我们要以无生的彻悟来做有生的事业你才不会被这些利害物质的欲望所迷乱要以悲观的彻悟乐观地去工作生活欣慨交心抱此苦心,力荐
超验很美,力荐
我到林中去因为我希望谨慎地生活只面对生活的基本事实看看我是否学得到生活要教育我的东西免得到了临死的时候才发现我根本就没有生活过,力荐
蛇蜕皮蝶破蛹时也是如此都是由内在的努力和生长引起的而衣服不过是我们外表的壳层和尘世的束缚,力荐
看完就想把书撕碎了扔到黄浦江里人物干瘪关系苍白剧情狗血完全是某位中年妇女对逝去年华的压抑却又要涌出的意淫电影和电视剧的不成功就源自于此一颗星给王老师靠吃红烧肉拗出来的文笔,很差
不喜欢的女纸不痛快的情感缺底气的情节看得很辛苦读完很拧巴简介说一个女人四十年的情与爱被一枝细腻而绚烂的笔写得哀婉动人后半句没一个形容词说对的水木丁那篇评论说得好王安忆是把女人看扁了,较差
一个女人横跨四十年老中青三代时光里的脑残玛丽苏作死故事里面谈及时尚时髦基本上都是淘宝爆款的语调那这个跟张爱玲比醒醒啊,较差
所以人一生无时无刻不在作出各种选择多个选择叠加起来才有了南辕北辙的人生,力荐
很不喜欢第一章实在是太罗嗦太装腔了故事也不是我喜欢的类型王琦瑶可以算是一类女人的典范小家子气自作聪明的一点也不大气扭扭捏捏市侩什么都斤斤计较算计来算计去还小心眼恰恰是我最不欣赏的类型她的前半生算是挺风光的后半生低调不张扬却也是世故懂得做人但你说一个人苦苦挣扎了这么多年给这么个凄凉的结局也实在说不过去啊里面基本没个让人喜欢的角色男的都软弱无能不负责任女的都尼玛无脑只会在那七嘴八舌地八卦没真正的所谓友谊和爱情一切都很虚很假说到底就是没劲,还行
通过在想象制高点对街景散点透视的观察流动于城市和隐藏在弄堂里的事物被一一人格化海派氛围浓郁技法没有《天香》成熟所幸当人物在封闭空间暂时停止语言的交锋开始内心戏的纠缠时这就到了被我称之为王安忆时间的场景凭此印记无法让人在当代小说中忽视她的存在在女性作家笔下衰老是比死亡更紧迫和挫败的话题,推荐
《长恨歌》相当浪得虚名啰嗦乏味故事更是意淫外加瞎编并不比那些年代剧强到哪里去王安忆是个没啥干货却得享大名的作家,较差
浪得虚名三十万字狗血烂俗的故事完全可以用十万字解决无奈王老师的特长正在于将稀松平常的一句话拆开揉碎了反复咀嚼非得造成一种悠长渺远的意境不可文不从字不顺诸如似的是是是这样拗口的句式简直泛滥成灾开头二十页裹脚布般又臭又长的叙述实乃其登峰造极整个故事传递出的价值观也是极其庸俗拿这种作品跟张爱玲的相提并论真是异想天开,很差
前半部分很顺畅读到王琦瑶回到上海四人一起打牌聊天的日子就开始彻底的慢下来似乎也参合进王琦瑶的生命里看透半个世纪的流萤不喜欢后半生的王琦瑶几乎是捡着前半生的光芒沉渣活着的最后的结局早已预料的遗憾若人生不长恨水亦不长东王安忆对上海的描述贴合了我对这城市所有为的盛情它的旧和新都在我骨子里的至亲至情里藏着来不得半点虚假繁华三千都在窗外我过的是内里的日子有稳妥的韵脚细水长流,推荐
「长得好其实是骗人的又骗的不是别人正是自己长得好自己要不知道还好几年一过便蒙混过去了可偏偏是在上海那地方都是争着抢着告诉你唯恐你不知道的所以不仅是自己骗自己还是齐打伙地骗你让你以为花好月好长聚不散帮着你一起做梦人事皆非了梦还做不醒」,力荐
不接受这种莫名其妙的好评从拖拖沓沓的环境描写开始到每个人都是王琦瑶我假设是铺陈但后来关于弄堂谣言鸽子的意象又没回照到而且根本没谁当得到王琦瑶后半部分开始描写的人心也够诡谲几段感情更加没头没尾唯一还可以的部分留在苏州送豆腐的阿二最动人原本还期待这根线有发展,较差
这个作家我黑了,较差
看完王的两本书了还是有点提不起兴致文字啰嗦描写抒发过多很影响阅读感人物的刻画很细致但前部分时时说王琦瑶是生活里实在的又时时表现出一幅不溶于世的感觉,null
越读越觉得自己太鸡巴文艺了这是病啊砍掉前后三分之二章拿掉所有的似的样的可打三星,较差
同是写旧上海的面貌张爱玲的就像一只眯起眼睛的猫嘲弄的嘴角微微上扬挑剔又犀利地打量着这个纸醉金迷的不夜城王安忆的却像是身着素色旗袍摆两三点心泡一壶香茗的淡雅女子带着岁月留下在脸上的纹路温婉一笑这样的女子只能是王琦瑶只有王琦瑶才配做王安忆笔下的上海三小姐不得不承认我有些喜欢王安忆的文章了,力荐
你有没有看见过卸去一面墙的房屋,力荐
再重看惊觉文笔尤拙近乎丑陋难以卒读赶超张爱玲开国际玩笑了,很差
那一年看完《长恨歌》还懵懵懂懂的许多年后在旅途中听同伴提起这书印象已稀薄回来后拿起再读却似是故人来一颦一笑都如此熟稔漫漫一个月当合上书本时就像是结束了一趟属于自己的时光旅程书还是那本书人还是那个人读书的心却变得大不同结局也就不同,推荐
很细腻的上海呀没有真感情是真写不出来的王琦瑶最值得女人学的就是不管做的选择是否尽如人意或所谓的对错好坏都不埋怨苦乐都品得出好滋味,力荐
好吧我认了还不行么本以为你会许我一个安和的结束然而你让我见了绝望,力荐
站一个制高点看上海上海的弄堂是壮观的景象它是这城市背景一样的东西街道和楼房凸现在它之上是一些点和线而它则是中国画中称为皴法的那类笔触是将空白填满的开端鸽子从它们的巢里弹射上天空时在她的窗帘上掠过矫健的身影对面盆里的夹竹桃开花花草的又一季枯荣拉开了序幕结尾王安忆的语言稍显冗长但抱的是拳拳的心是酸而不涩喉是理性的诚恳,推荐
的确是第一本我连景物描写都有看的书,推荐
鹏鹏昨天晚上问我在干嘛我说这两天正看一本小说然后我很认真的给他讲了一个关于情妇的故事一个女孩子若是略有姿色可又出身一般见了世面后难免会走那条出格的路我跟鹏总说这故事的作者有个观点很有意思我在别处从未见识过作者说交际花在良娼和妻妾之间她们的美和高贵都别具一格她们是最彻底的女人因为她们不为妻不为母我是第一次看到有人这么真心实意的去赞美情妇我认为她说的有道理鹏鹏也这么觉得或许女人最有魅力的那一刻就是展露出自私且现实的嘴脸母亲和妻子这些身份还是太端庄正派了苍白寡淡了无趣味我不迷恋王琦瑶可我敬佩王安忆女人一旦聪明起来真是胜过男人数倍再有天赋的男作家写出的东西也不会让我读起来这么舒服女人笔下的情爱性真是干净王安忆故事的每个细节都浸透了柔情精致通透体贴细腻,力荐
在这本小说里你能看到女人做妾的悲剧性,还行
本来不太喜欢王安忆这种叙事风格尤其是开头虽然知道是在为即将开场的戏搭布景但也太像散文体的名词解释了但我很喜欢第二部里的细节描写结尾的首尾合桥段也有一点魔幻主义色彩回头再来看书名才琢磨出其中滋味,推荐
女主角绿茶婊白莲花完全没有任何值得可怜的地方用这个女人来讲述上海滩这么多年的变迁一个做小三约炮未婚有子靠着就情人留下的金子活后半生的女人更可怕的是这一切都是她自己作的,较差
才知道人从生命中走了就不会回来,推荐
总觉得有些刻意,还行
正史野史外史别史杂史稗史逸史之外可别开一门姑且就叫作史吧,推荐
本以为严歌苓已经够可怕了没想到还有王安忆这些女作家把女人男人真是写到骨子里了更是把一个城市写活了读完这个还看什么其他小说啊,力荐
动车上带了本烂书没有比这感觉更糟糕的了生气,很差
实在喜欢不上王琦瑶开篇前页倒是写的极美,推荐
看得心里很难受然后看啥都是似水流年,推荐
很喜欢她对上海的描述世俗着也美丽着,力荐
曾经有人说周冲你就是王琦瑶,力荐
终于读完了一言难尽好的地方是王安忆还是擅长写人的无论是写女性之间的肝胆相照与龃龉芥蒂写男女之间只要是实打实的人与人的关系她都够敏锐往实了写都是刀刀见血的但不好的地方更多第一结构整个有问题开头结尾都令人惊叹的烂开头过分渲染显出一种学生作文般的文笔铺陈结尾冗长且莫名其妙为了作者的写作意图牺牲了作品的连贯性第二即便是写得还算扎实的中间部分有太多不懂节制的地方我同意张怡微的分析长恨歌里动辄大段的意识流描写其实是以实写虚但王安忆其实只能写实呀那些虚上海王琦瑶其实象征着上海时代男人女人她写不好的一写就过第三明明就是有模仿借鉴和李主任那段儿像色戒里王佳芝易先生和康明逊像倾城之恋里范柳原白流苏结尾则是永远的尹雪艳,还行
人物情节皆失控心大笔枯,还行
烂书一本矫情啰啰嗦嗦,很差
啊初中时候读的感觉上海是一个霉到阴烂的城市结果年之后跑到上海来讨生活了,还行
第一章就让人读不下去作者的语言表达让我想把她暴打一顿全书最喜欢程先生他死的时候我哭了但是还是觉得开心因为他终于可以摆脱女主了我到底多讨厌女主啊女主这个绿茶婊到最后都是自己找死整部书都在作死初一时课本里王安忆描写她侄子买橘子汽水的时候明明没有这么讨人厌的以后购书会回避此作者,较差
甫开卷很难读下去到最后读完竟万分激动起了心要与人分享心底的那份触动,力荐
文笔好主人公没什么惊心动魄的情节也蛮琐碎但是就是文笔让人很着迷想继续看下去,推荐
王琦瑶劝张永红趁年轻早嫁有个归宿但婚姻并不是女人的归宿所有结了婚的女人迟早都会明白不过如此没有主心骨的女人是可悲的她纵使再聪明再会算计也终究要吃亏王琦瑶一生没有吃过个别男人的亏她的心态还是输的,推荐
有点太过于琐碎很女人的书情节偏淡听说电影是郑秀文演的觉得她根本演不出王琦瑶的感觉董洁的感觉还差不多,力荐
如果作者删掉书里一半的是的阅读体验会提升一大半～勉强三星,还行
王安忆一生黑,还行
王安忆写的是她自己的上海,推荐
上海四十年的鲜衣怒马声色旖旎在这个女人逝去后归于寂灭王安忆有意将上海的都市传奇与王琦瑶的一生融为一体反而使得她变得面目模糊起来这个女人因为她的典型性在无形中被符号化了她代表着是大众意义上的上海女人美丽动人世俗功于心计都是这个女人的注脚而这座城市本身在时光变迁中同样也是流丽也同样有着一颗千年万年不变的世俗心,推荐
看小说茅盾文学奖总是有保证的这是我很喜欢的一本小说,力荐
上海老名媛王琦瑶的一生爱恨年轻时候参加选美被中年的达官贵人金屋藏娇达官贵人死后和一个身份尴尬的富家二公子恋爱怀了孩子却不能结婚人到中年被女儿一般年龄的年轻男子爱慕有气质不怕老不怕没人爱文笔细腻也啰嗦成语满天飞词汇量很大但质疑某些成语是不是用错了,推荐
瞎逼逼一个把生活中嘴碎的习惯带进书中的老娘们儿我还是看完了我抽我自己,较差
看完《天香》看《长恨歌》那种岁月无法掩盖的火气也野心就特别明显《长恨歌》里的刻意到了《天香》里完全没有了《长恨歌》里那个五光十色又有点轻骨头的上海在《天香》找到了沉甸甸的根作者和文字都从花旦熬成大青衣再也不用在每个开头特意辟处一唱三叹曲径通幽的开头罗列纷繁的意象而是能够做到从心所欲不逾矩了比起文中的弄堂和鸽子更加喜欢一些隐蔽而琐碎的事物描写比如带走李主任同薇薇的都是飞机偏偏是这两人造成了王琦瑶人生剧烈的转折和动荡这或许是身为读者的解读过度连作者本身都没有意识到的或许是在真实中存在过的被加工成文学的历史可就是这不经意细节仔细推敲特别感怀和怅然,推荐
钟情于繁华最终一场空醉心于爱情最终也是一无所有对于一个女人前后都是挣扎左右都是无路悲观悲剧,推荐
实至名归拿下那年的矛盾文学奖,还行
记得边角料这个比喻用了不下三次,null
张爱玲是将人世风光编织进一段男女情爱王安忆却是从男女情爱中铺展出一番人世风光张爱玲笔触虽华丽却有着天地不仁式的肃杀王安忆语调虽冷淡却包藏了树犹如此样的不忍张近乎道家王近乎儒家,力荐
初中的时候看的这本记得当时邓秀文刚演了电影然后得抑郁症我觉得王安忆写的女人都太小气不坦荡不干脆对世界愤恨对爱情幽怨一生都在算计胸怀太小气量太少终究落了下乘不过这大概是女作家的通病只会写小不会写大,推荐
王安忆这种迂回婉转娓娓道来的叙述方式倒挺洗脑的特别体现在描述一些风物人情的闲笔上比如写弄堂写邬桥,推荐
用摸了下鱼看了眼窗外早已不同的魔都一下午就过去了,力荐
不得善终,推荐
上海是这样的都市你若是未见这繁华便也罢了若是见着了了解世间有这样的场所心要收着就难了加上王琦瑶的几分姿色心气高了只愿要人生不圆满的灿烂进了爱丽丝拿一生来埋葬或许这一生也就这样过了可偏生是个凡人还来个怀旧的老克腊话匣子打开了讲一生全盘托出甚至连保底的金条子都要相托了这是怎样的末路说到底也还是缘自个寂寞,力荐
一个算比较美丽的女人因为一些坚持和幻想失去了某些可以得到的光耀其实她很值得尊重还有我很不喜欢郑秀文来演她的脸比胡军的大太多当然不喜欢的原因不只这个嘿嘿,推荐
喜欢这个封面,还行
三星半精致,推荐
简直是当代张爱玲转世所以不太喜欢仿品,还行
中心思想男人是不可靠的他们总是要离开的女人的友谊因为有了男人而有芥蒂也是无法长久的真正可靠的唯有压箱底的漂亮衣裳花团锦簇或是清水素色斯人已逝唯华服永存,null
嚼不出想象的滋味不过立志下辈子做个李主任,还行
不是点滴落怎得到天明,null
绵延不绝的描写有时倒是挺有意境可大多时候却觉得自恋而啰嗦尤其是她的用语习惯不喜欢那种语言不过故事倒可以尤其其中的很多人情世故这东西永远都只有女人体会得了也只有女人写得出来话说女人也只有上海女人才是真的女人,还行
好久没认真读过小说了真是缠绵悱恻绵绵无绝期可惜这故事里面好多人物都莫名其妙半途消失了,推荐
對照閱讀《婦女生活》,null
最近几年读过最好的中文小说,力荐
好多年前读了这本书第一次意识到原来一个人一辈子有这么多不同类型的人爱她却还是有可能获不得幸福甚至连一份完整的感情也没有真可怕,还行
结局是悲的,还行
王琦瑶令我想起乱世佳人当中的卫希里执念于他们的时代永不背叛用自己的一生做了祭品这样的人是有些可爱的痴处的她问蒋丽莉为一个男人就不肯好好做人了你怎么这么傻而她不也是吗为了什么耗尽一生书中说得好锦绣烟尘任你繁花似锦最后无非烟尘,推荐
有的人錯過了就是一輩子皮相好待價而沽沒有錯但是選擇太多又難以抉擇且不願意將就的時候最終被剩下的也就是這些美人,推荐
笔触真的好美啊作者笔下的上海像一卷长画随着时间的帷幕缓缓拉开整个城市连同人的传神味道让我这个一直不喜欢上海的人都生出了向往之心,力荐
这是个关于时代与女人的故事一介介沪媛也随着时代沧桑巨变而隐没我是很喜欢王琦瑶的敢于追求一时的欢愉而不委身与男人几段锥心的情爱过后仍旧不欢不喜面不露色是见过大世面经历过人生百态的王琦瑶也仍愿意接受并承认自己的真情,null
上海女人的浮生一记,推荐
文字特浮华丽细填补了很多东西甚至都溢出来了还觉着有一丝丝反效果原本就少看中国文学特别是还活着的这有一阵浓浓的张爱玲味道但比张爱玲更滥用这种字的精巧处处精巧便让人觉得有些浮于表面了,推荐
为什么就是悲剧呢还是人生本来就是悲剧呢我大学读的,推荐
前五章真实劝退的是的和的的又是的的的的的的的的册机关枪啊后面倒还好一些不知道为什么要用这样一种语言开头海派文学中的巨大分支交际花文学王安忆对上海生活寄托的神秘诗性太奇怪了简直像个[自主规制]人整个--年代的三段式就是看这种无端的诗性幻想一点点剥落终于归结到王安忆自己熟悉的生活里就还有点好笑王安忆大概也想不出怎么让王琦瑶这样一个身份避过无产阶级破四旧的扫荡就只好写写三反五反之前吃火锅真正要受苦的地方避而不谈以保存王琦瑶的美丽也是比较谐总体来说还是蛮像最后那个老克勒的建立在脆弱幻象上的小城堡可与侠隐同看菜鸡后人的从前慢,还行
一点点张爱玲一点点笛安太精致的描写了故事反而成了次要的整篇整篇都是细节描写,推荐
忍不住再标一遍那点个小情怀描写得真是太细腻太到位了第一次看小说忍不住想找个僻静的地方一字字诵读出声我要被迷得神魂颠倒不务正业了,力荐
腻,null
我喜欢王琦瑶,力荐
我在這本書上折騰好多年了,力荐
王安忆的文字给我的感觉两个关键词景观文学形容的洋溢,推荐
文字清丽的入木三分的但许是太通透了通透到反面便是沾了世俗真的很喜欢却又有些不喜那琐言与碎念,推荐
所谓风流总被雨打风吹去但在上海这个地方风流却是被挽留的,力荐
三星半,还行
上海人有几个如王琦瑶那样清醒,推荐
好看,null
同样是上海人同样是女作家王安忆永远也成不了第二个张爱玲一样的旧上海在张爱玲的笔下不过是个最最普通的小城但城里的人城里的事却凉薄得如同一个锋利的刀片割碎所有对于上海的旖旎幻想王安忆构造出来的上海是从灯红酒绿的大都市演变为社会主义的地盘带着浓郁的时代气息带着由旧社会变成新社会的腾腾热情却那么不符合上海两个字附带的所有的万种风情而上海本该是像张恨水写的那样是一个纸醉金迷风花雪月的地方那凉薄的本性或许才应该是上海本来的样子冷而魅惑,推荐
每一句话都雕得好精好细局部好像太完美了反而显得整体有点碎了,推荐
前四十页翻来覆去说了一个道理市井传闲话闺阁是非多,还行
情绪低潮期就靠这本书治愈了「时空太过大超脱我的喜与悲」,力荐
这是科普读物么这是科普读物么这是科普读物么,力荐
宇宙学科的入门经典读物从此书可以辐射出整个宇宙观点的历史沿革如果中国学校能用它作为物理教材善莫大焉,力荐
这么多年物理白学了中国式的教育从来不是让你理解和使用任何理论而是让你记住它应付考试真是对人类智慧的亵渎啊,力荐
自认为不能全看明白现在已经后悔大学为什么不读物理,力荐
我这能算读过么==吸收了不到吧,力荐
神说要有光光好的分钟以后,null
物理是最有魅力的学科物理能学很好的人都必定智商高,null
终于明白霍金如此身残缺志坚的原因了敢去探究浩瀚时空的人内心已足够强大到不畏惧任何苦难可是这本书不是科普读物绝逼不是将广义相对论和量子力学结合在一起通篇的相对论和量子力学工科出身都读不懂的有木有啊能激发哲思就是最大的收获身为文科生我不奢望懂得书中专业的物理知识了悲催,推荐
中学时候为了装逼看的结果被另外一个更装逼的同学打败了,还行
从量子力学开始无力到虫洞稍有缓和这其中部分句句都是都是智商测试看完徒生悲伤,还行
小时候就没理科天赋的我看起来特别吃力莫名被如果此刻太阳熄灭地球上的我们只能在分钟之后才知道这句话搞得好伤感看来我只能做一个艺术家另外必须要找一个科学家做未来老公了,力荐
像我这种文盲都读得下去,力荐
又看不懂又令人恐惧,力荐
看了觉得人生最短暂人类最可怜时间最无情,null
大学时读过完全没读懂不知道他在说什么,较差
容易读傻了谨慎阅读,力荐
小学最爱,力荐
当我读爱因斯坦写的一本物理书时我什么也没弄明白不过没关系它让我明白了别的东西毕加索,还行
我的总结就是看得越仔细想的越多头痛头痛,力荐
看完只有一个赶脚还是让我安然的做个白痴吧,null
本意是病况中打发时间却出乎意料的好看十多年前的我怎么都不会想到在结束了高中课程之后竟然重新对物理有了兴趣,力荐
想要学物理的男朋友,null
文科学渣看完星际穿越复习一下,null
哈哈哈初中第一次是当连环画看的高中第二次看了物理考了分这是第三次看我还是觉得很有趣依旧很多地方还是看不懂但是非常有启发可以帮助你跳出平时自己的视野和思维的局限看到第四章的不确定性我居然思维跳跃到易经四柱八卦还有无序的时间箭头许多时候人生也是无序的,力荐
用了一个月时间断断续续读完了因为之前有读量子力学方面的科普书所以对这方面的内容接受起来还算没问题反而觉得霍金写得太简略但弦论部分理解起来就非常吃力了最喜欢的部分是霍金提出黑洞辐射的部分把量子力学与广义相对论用一种意想不到的方式结合了起来那种智慧和想象力让人叹服,力荐
不明觉厉且震撼,还行
怎么说看不太懂啊理解能力有限的说,力荐
物理学到底存不存在,力荐
很多没看懂不过不要紧有空再看一遍学到很多术语,力荐
不大看得下去,推荐
看不懂我感觉加来道雄和格林写的科普书都比霍金的好理解,还行
好书不解释以前为啥没看果然物理这事儿是心中一个梦啊,力荐
还是不够浅显对我来说,还行
这是我看过的印象最深的小说,力荐
第一次来北京的时候在旧书摊买的盗版没想到一读之下居然如此过瘾一部科普著作写的比悬疑小说还有看头这固然是因为霍金的文笔深入浅出简洁利落更主要的是因为书中谈到的话题太有趣了太无解了这是影响我思想观念的一本书而这样的书至今看过的不到本,力荐
我想说对于普通读者来说这本没有<宇宙的琴弦>好玩好读你们打死我好了,还行
越看到后面越觉得自己的智商不够用,推荐
读起来每句话都要仔细思考把别人的话化为自己心中的话今天还在阅读这本有了十年多印象的书十年光阴就在指尖流淌-,力荐
懂与不懂都是收获哪有这样说的,力荐
这书这辈子还能翻十遍,力荐
豆瓣评价超高啊可是物理学宇宙学神马的真的很深奥我确实看得二懂二懂的而且也不想再看一遍了,还行
我看起来好累,推荐
突然对天文很感兴趣后来认识一个人就不管三七二十一问他怎么看宇宙之外怎么看平行时空额,推荐
很显然我并没有完全看懂尽管很努力地动用了自己所有的物理知识我也只是略微看懂了一些皮毛而已我只是试图从这本书中找到关于时间的科学论述时间的真相在我的理解中时间只是一个度量单位快和慢由不得我们而是依赖于运动的速度时间或许可以回溯但是生命不可回溯我们依然是宇宙之中渺小的一粒微尘纠结太多所谓生命的意义似乎并没有什么意义无愧于心似乎才是最好的生活态度,推荐
对文科生而言太诘屈聱牙是为了能看懂来翻的比如说双缝实验感觉把高中物理撸了一遍涉及专业的比如量子力学什么的终究理解无能权当感受一下历史长河中人们为诠释宇宙所作出的伟大努力,推荐
一个好理论应该能够精确地描述大量的观测而且还能够精确地预言未来的观测结果,推荐
高中時候看的感覺是物理學家眼中的科普普通人眼中的科幻而且是非常的科幻第二天早上就記不得情節的那種霍金時間簡史,推荐
半懂不懂而热血沸腾我在想如果我在之前看了这本书有没有可能当时就接受南大物理系的邀请了又或者在这里读个理学士什么的,力荐
即使加了图也未必能看懂,力荐
在太空看地球就会知道自己是多么微不足道就会明白自己的生命浪费在烦恼上是多么的不必要最近在看这本书数学定理和物理证明远远比小说更让人心安,力荐
其实我没太看懂但是不敢给太低→→,力荐
黑洞部分是不是写的太简略了附录的小辞典真实用,推荐
一本科普读物能奢求有多优美但是看完之后终于可以跟外行装装科学逼我好欣慰,还行
读了很多年只能读懂一章半还将继续读下去,力荐
并不奢求可以读懂只是为了一首歌而已,还行
科技英文啊有木有考了个小时的英语听力啊有木有都睡着了啊有木有全英文啊有木有只好先先看翻译版啊有木有不过史无前例的拿了个分老师你放水了吧,推荐
和高中看完全两个感觉啊,推荐
作为一个理科学渣读起来很多概念略难理解不过还是觉得很有趣牛顿还挺逗的,力荐
霍金,推荐
页后都看不懂,推荐
对于我看不懂但觉得很有价值的统一给四颗星,推荐
重读一遍,力荐
看起来我还是不够聪明,null
嘛,null
没有宇宙简史好看清晰,推荐
把天書講解地如百科全書般易懂不過還是很多不懂,力荐
初中读的这本书不过觉得这本还不是怎么好好像思想性和哲学深度上赶不上《皇帝新脑》,推荐
打算最近重读,推荐
没读完,null
有点言过其实了,推荐
其实作为一本科普图书来说并不是最好的霍金的语言很诙谐,null
没读懂,推荐
完全看不懂不过看起来都讲得头头是道的样子加上很多目眩神驰的插图是我唯一看懂的部分所以给四星,推荐
要点脑子读,推荐
不晓得看明白没有,推荐
完全看不懂,null
好久好久好久好久好久之前看的,还行
厕所读物,null
纯属跟风匆匆翻过,还行
:-,null
小学奥数老师在我考上重点初中时送我的礼物到现在看了五遍半,null
再回首,推荐
看不懂就无法评价了不过感受到霍金已经努力科普了但是我智商太低了之前看过的时间的形状内容相似更浅出利于入门其实就是宇宙简史和人类的宇宙研究史,推荐
其实也会吐槽的,力荐
听完的第一本书,null
总有些书是你看不懂但又得打五星的这本就是,力荐
说实话没看下去,推荐
看不懂但是不明觉厉,推荐
温故而知新,力荐
霍金果然大师级,推荐
对不起智商低看不懂,null
看不懂,还行
年轻时读《呼兰河传》没大感觉这会儿重读激动死了这种地方志式的小说很容易写得乏味参见历届茅奖中这一类型没想萧红写得那么耐看所谓风土人情人情是重点光有风土不过是强凑进小说的散文这也是为何《长恨歌》冗长的开头常为人诟病同样写农民的劣根性萧红写得比鲁迅好相比夸张讽刺漫画式的手法扎扎实实不动声色的白描实在是更高级的表现形式,力荐
